ID	TEXT
2347	what kind of airplane goes from boston to san francisco before noon
3471	list flights from san jose to houston next sunday
1127	all flights from san francisco to los angeles
3346	what planes are used by twa
4156	do you have a flight from atlanta to boston that will stop in washington
1799	what does it cost to fly from boston to san francisco on united airlines flight 21
2930	i need a flight from san diego california to indianapolis indiana leaving in the afternoon on tuesday
2387	fly from dallas to baltimore
3904	i need flight information on thursday leaving pittsburgh and arriving in baltimore in the morning
3977	i would like an early flight from la to charlotte monday morning
1700	i would like a flight from philadelphia to dallas that makes a stop in atlanta
1552	i'd like to fly from philadelphia to dallas through atlanta
2034	i'm looking for flights from oakland to atlanta leaving before 1045 am
2611	list all the flights that takeoff from general mitchell international
4106	list lowest cost flight from dallas to baltimore that serves a meal
3639	please find me a flight between boston and philadelphia that arrives in philadelphia close to 5 pm
2828	i need a return flight from chicago to kansas city leaving chicago around 7 in the evening on the day following next wednesday
3771	would you tell me the cheapest one way fare from boston to oakland
3723	how much does flight ua 270 from denver to philadelphia cost
3443	what flights go from san francisco to washington via indianapolis
1167	show me the flights from dallas to atlanta
2630	which flights depart burbank after noon and arrive in denver by 6 pm
288	list all flights from new york to las vegas that fly nonstop on sunday and list flights from memphis to las vegas that fly nonstop on sunday
4231	please list flights between denver and boston
3507	may i fly from san francisco to baltimore
2599	give me the earliest flight tomorrow on northwest airlines from st. petersburg to milwaukee
922	i would like to fly from dallas to denver on the morning of august twenty seventh leaving at 650
444	show me the flights from westchester county to cincinnati
4335	what flights from st. louis to st. paul on thursday leaving after 10 am
2263	are there any flights from boston to san francisco with a stopover in dallas
617	what flights are currently available between boston and dallas fort worth
3366	flight from nashville back to milwaukee
4191	what flights from boston to pittsburgh after 723 pm
845	is there a flight on eastern airlines from boston to denver
81	what is mco
3943	are there any 4 o'clock flights from washington to denver
1774	are they all nonstop flights from kansas city to st. paul
3339	what about a car rental in denver
2840	show me the flights between boston and san francisco denver and san francisco boston and denver
1613	i'd need information please on a flight from washington dc san francisco california
2615	atlanta ground transportation
4063	are there any flights after 9 pm from san francisco to washington
177	what are the fares from dallas to san francisco on flight dl 217
2417	what flights are there from memphis to las vegas
229	what type of aircraft are used on flights from cleveland to dallas that leave before noon
858	what kind of airplane is flight ua 281 from boston to denver
2022	tell me the flights from dallas to baltimore
430	show me all flights from san francisco to new york nonstop
3231	train to newark
944	please list for me the flights on united airlines between boston and denver
1762	i would like information on ground transportation city of boston between airport and downtown
3332	list all trans world airline flights from indianapolis to houston that arrive in houston between 1030 am and 1130 am
