utterance	slot_labels	intent	intent_ID	slots_ID	language
quiero ver el vuelo más barato desde denver hasta pittsburgh	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 87 88 82 38 82 155	es
avez-vous un vol d’ atlanta à charlotte en caroline du nord lundi prochain	O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.state_name I-toloc.state_name I-toloc.state_name B-depart_date.day_name B-depart_date.date_relative	atis_flight	2	82 82 82 82 38 82 155 82 36 37 37 113 22	fr
quisiera un vuelo desde montreal hasta san diego para el domingo	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_date.day_name	atis_flight	2	82 82 82 82 38 82 155 156 82 82 113	es
quels sont les vols de denver à oakland	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155	fr
show me all the flights from baltimore to columbus	O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 82 38 82 155	en
muéstrame los vuelos sin escalas desde dallas hasta houston	O O O B-flight_stop I-flight_stop O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 151 152 82 38 82 155	es
j’ai besoin d’un vol tardif de san francisco à boston mercredi .	O O O O B-flight_mod O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_date.day_name O	atis_flight	2	82 82 82 82 58 82 38 39 82 155 113 82	fr
combien de vols en première classe united airlines fait-elle partir de boston aujourd’hui	O O O O B-class_type I-class_type B-airline_name I-airline_name O O O B-fromloc.city_name B-depart_date.today_relative	atis_quantity	4	82 82 82 82 24 25 149 150 82 82 82 38 83	fr
welche flüge mit united airlines in der ersten klasse von denver nach baltimore mit ankunft am siebten mai vor mittag sind verfügbar	O O O B-airline_name I-airline_name O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name O O O B-arrive_date.day_number B-arrive_date.month_name B-arrive_time.time_relative B-arrive_time.time O O	atis_flight	2	82 82 82 149 150 82 82 24 25 82 38 82 155 82 82 82 115 125 12 143 82 82	de
je vis à denver et j’aimerais faire un voyage à pittsburgh .	O O O B-fromloc.city_name O O O O O O B-toloc.city_name O	atis_flight	2	82 82 82 38 82 82 82 82 82 82 155 82	fr
me montrer le type d’aéronef que cp utilise.	O O O O O O B-airline_code O	atis_aircraft	7	82 82 82 82 82 82 91 82	fr
boston nach pittsburgh	B-fromloc.city_name O B-toloc.city_name	atis_flight	2	38 82 155	de
zeige mir alle täglichen flüge von milwaukee nach orlando	O O O B-flight_days O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 18 82 82 38 82 155	de
muéstrame todos los vuelos desde montreal	O O O O O B-fromloc.city_name	atis_flight	2	82 82 82 82 82 38	es
are there any united airlines flights between boston and dallas	O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 149 150 82 82 38 82 155	en
vols delta de san francisco s’il vous plaît.	O B-airline_name O B-fromloc.city_name I-fromloc.city_name O O O	atis_flight	2	82 149 82 38 39 82 82 82	fr
me montrer les vols arrivant à love field d’autres aéroports.	O O O O O O B-toloc.airport_name I-toloc.airport_name O O	atis_flight	2	82 82 82 82 82 82 16 17 82 82	fr
quiero volar desde filadelfia hasta san francisco el ocho de julio	O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_number O B-depart_date.month_name	atis_flight	2	82 82 82 38 82 155 156 82 95 82 103	es
what are the seating capacities of planes between pittsburgh and baltimore	O O O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_capacity	3	82 82 82 82 82 82 82 82 38 82 155	en
quels vols y a-t-il de baltimore à newark	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155	fr
ich möchte bitte einen flug von boston nach san francisco , der irgendwann am nachmittag abfliegt	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-depart_time.period_of_day O	atis_flight	2	82 82 82 82 82 82 38 82 155 156 82 82 82 82 52 82	de
gibt es flüge von chicago nach minneapolis am samstag mit continental	O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-airline_name	atis_flight	2	82 82 82 82 38 82 155 82 113 82 149	de
kann ich eine liste der flüge von long beach , kalifornien , nach columbus , ohio , am mittwoch haben	O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-fromloc.state_name O O B-toloc.city_name O B-toloc.state_name O O B-depart_date.day_name O	atis_flight	2	82 82 82 82 82 82 82 38 39 82 28 82 82 155 82 36 82 82 113 82	de
welche flüge von charlotte nach newark starten am nachmittag oder am abend	O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day B-or O B-depart_time.period_of_day	atis_flight	2	82 82 82 38 82 155 82 82 52 147 82 52	de
i want to go between boston and san francisco	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155 156	en
ich möchte einen flug von atlanta nach pittsburgh	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155	de
kann ich alle direkt flüge von st. petersburg nach charlotte sehen	O O O B-flight_stop O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O	atis_flight	2	82 82 82 151 82 82 38 39 82 155 82	de
muéstrame los vuelos sin escalas desde nashville hasta san luis	O O O B-flight_stop I-flight_stop O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 151 152 82 38 82 155 156	es
muéstrame los vuelos desde san francisco hasta boston	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 38 39 82 155	es
what are the prices of the flights from atlanta to dallas in the morning	O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day	atis_airfare	0	82 82 82 82 82 82 82 82 38 82 155 82 82 52	en
show me the flights from san francisco to dallas on continental airlines	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name	atis_flight	2	82 82 82 82 82 38 39 82 155 82 149 150	en
billets d’avion aller-retour de baltimore à philadelphie inférieurs à 1 000 dollars .	O O B-round_trip O B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount I-fare_amount O	atis_airfare	0	82 82 46 82 38 82 155 87 82 48 49 49 82	fr
informationen zu bodenverkehr in denver	O O O O B-city_name	atis_ground_service	12	82 82 82 82 135	de
zeige mir die flüge von denver nach philadelphia	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155	de
eastern airlines vole-t-elle entre boston et washington	B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	149 150 82 82 38 82 155	fr
i need information on flights from kansas city missouri to salt lake city utah i am interested in only those flights on delta airlines	O O O O O O B-fromloc.city_name I-fromloc.city_name B-fromloc.state_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-toloc.state_name O O O O O O O O B-airline_name I-airline_name	atis_flight	2	82 82 82 82 82 82 38 39 28 82 155 156 156 36 82 82 82 82 82 82 82 82 149 150	en
zeige mir alle fluglinien, die von pittsburgh nach san francisco fliegen	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_airline	15	82 82 82 82 82 82 38 82 155 156 82	de
zeige mir flüge von denver nach san francisco	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 82 82 38 82 155 156	de
en avez-vous un vers denver de philadelphie	O O O O B-toloc.city_name O B-fromloc.city_name	atis_flight	2	82 82 82 82 155 82 38	fr
july seventh what is the cost of a round trip ticket traveling first class on united airlines leaving from denver going to baltimore	B-depart_date.month_name B-depart_date.day_number O O O O O O B-round_trip I-round_trip O O B-class_type I-class_type O B-airline_name I-airline_name O O B-fromloc.city_name O O B-toloc.city_name	atis_airfare	0	103 95 82 82 82 82 82 82 46 47 82 82 24 25 82 149 150 82 82 38 82 82 155	en
i would like a flight from denver to pittsburgh	O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 82 38 82 155	en
je suis à miami et je voudrais voyager vers las vegas dimanche .	O O O B-fromloc.city_name O O O O O B-toloc.city_name I-toloc.city_name B-depart_date.day_name O	atis_flight	2	82 82 82 38 82 82 82 82 82 155 156 113 82	fr
quels vols sur united quittent la guardia pour san josé et arrivent vers 10 heures du soir	O O O B-airline_name O B-fromloc.airport_name I-fromloc.airport_name O B-toloc.city_name I-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time I-arrive_time.time	atis_flight	2	82 82 82 149 82 99 100 82 155 156 82 82 12 143 144 144 144	fr
i need a flight from boston to pittsburgh	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155	en
what is the smallest aircraft available flying from pittsburgh to baltimore arriving on may seventh	O O O B-mod O O O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_date.month_name B-arrive_date.day_number	atis_aircraft	7	82 82 82 60 82 82 82 82 38 82 155 82 82 125 115	en
kannst du mir flüge am abend von nashville nach houston zeigen, auf denen abendessen serviert wird	O O O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name O O O B-meal_description O O	atis_flight	2	82 82 82 82 82 52 82 38 82 155 82 82 82 153 82 82	de
cuál es el primer vuelo de primera clase desde filadelfia hasta dallas	O O O B-flight_mod O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 58 82 82 24 25 82 38 82 155	es
muéstrame los vuelos desde baltimore hasta dallas	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 38 82 155	es
what is the cheapest flight from denver to pittsburgh leaving on september twenty eighth	O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number	atis_flight	2	82 82 82 87 82 82 38 82 155 82 82 103 95 96	en
muéstrame los vuelos desde baltimore hasta dallas	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 38 82 155	es
wie viele flüge hat jede fluglinie in der ersten klasse	O O O O O O O O B-class_type I-class_type	atis_quantity	4	82 82 82 82 82 82 82 82 24 25	de
cuánto cuesta volar desde atlanta hasta san francisco	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare	0	82 82 82 82 38 82 155 156	es
muéstrame todos los vuelos hasta baltimore después de las 6 de la tarde en punto	O O O O O B-toloc.city_name B-depart_time.time_relative O O B-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time	atis_flight	2	82 82 82 82 82 155 127 82 82 137 138 138 138 138 138	es
which cities does united airlines service	O O O B-airline_name I-airline_name O	atis_city	16	82 82 82 149 150 82	en
gibt es direkt flüge von kansas city nach st. paul	O O B-flight_stop O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 151 82 82 38 39 82 155 156	de
muéstrame todos los vuelos desde nueva york hasta miami para un martes con tarifas de ida y vuelta de menos que 932 dólares	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O O O B-round_trip I-round_trip I-round_trip O B-cost_relative O B-fare_amount I-fare_amount	atis_flight	2	82 82 82 82 82 38 39 82 155 82 82 113 82 82 82 46 47 47 82 87 82 48 49	es
lister des vols sans escale de san francisco à oakland qui partent dans l’ après-midi .	O O O B-flight_stop I-flight_stop O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O B-arrive_time.period_of_day O	atis_flight	2	82 82 82 151 152 82 38 39 82 155 82 82 82 82 80 82	fr
s’il vous plaît me montrer des vols dont le coût est inférieur ou égal à 466 dollars de new york à miami partant un mardi .	O O O O O O O O O O O B-cost_relative O O O B-fare_amount I-fare_amount O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_name O	atis_flight	2	82 82 82 82 82 82 82 82 82 82 82 87 82 82 82 48 49 82 38 39 82 155 82 82 113 82	fr
cuánto se tarda en volar desde boston hasta atlanta	O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_distance	5	82 82 82 82 82 82 38 82 155	es
quelles compagnies aériennes ont des vols entre charlotte et newark	O O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_airline	15	82 82 82 82 82 82 82 38 82 155	fr
show me the flights from denver to san diego leaving after 5 pm	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time	atis_flight	2	82 82 82 82 82 38 82 155 156 82 127 137 138	en
ich hätte gerne informationen über den frühesten flug, den du von atlanta nach denver hast	O O O O O O B-flight_mod O O O O B-fromloc.city_name O B-toloc.city_name O	atis_flight	2	82 82 82 82 82 82 58 82 82 82 82 38 82 155 82	de
which airlines fly between boston and philadelphia	O O O O B-fromloc.city_name O B-toloc.city_name	atis_airline	15	82 82 82 82 38 82 155	en
hin- und rück flüge von salt lake city nach cincinnati . direkt flüge, wenn möglich	B-round_trip I-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-flight_stop O O O	atis_flight	2	46 47 47 82 82 38 39 39 82 155 82 151 82 82 82	de
flights from san jose to st. paul	O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	82 82 38 39 82 155 156	en
zeige mit bitte alle flüge von united zwischen pittsburgh und baltimore	O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 82 149 82 38 82 155	de
ich brauche einen flug von montreal quebec nach san diego kalifornien , der an diesem sonntag abfliegt	O O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name I-toloc.city_name B-toloc.state_name O O O B-depart_date.date_relative B-depart_date.day_name O	atis_flight	2	82 82 82 82 82 38 28 82 155 156 36 82 82 82 22 113 82	de
flights from pittsburgh to newark	O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 38 82 155	en
vols quotidiens de newark à cleveland partant à 5 heures de l’après-midi .	O B-flight_days O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time O	atis_flight	2	82 18 82 38 82 155 82 82 137 138 138 138 82	fr
muéstrame vuelos para el lunes por la noche después de las 8 de la noche desde dallas hasta boston	O O O O B-depart_date.day_name O O B-depart_time.period_of_day B-depart_time.time_relative I-depart_time.time_relative O B-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 113 82 82 52 127 128 82 137 138 138 138 82 38 82 155	es
ich möchte am achten juli von philadelphia nach san francisco fliegen	O O O B-depart_date.day_number B-depart_date.month_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_flight	2	82 82 82 95 103 82 38 82 155 156 82	de
ich möchte einen direkt flug von atlanta nach baltimore und um 7 uhr abends dort sein	O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time I-arrive_time.time I-arrive_time.time O O	atis_flight	2	82 82 82 151 82 82 38 82 155 82 82 143 144 144 82 82	de
zeige mir die flüge von miami nach denver	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	82 82 82 82 82 38 82 155	de
