ID	TEXT	INTENT	SLOTS
2850	what nonstop flights between atlanta and washington leave atlanta after 6 o'clock pm	atis_flight	O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time I-arrive_time.time
2851	what flights go from san francisco to dallas	atis_flight	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
2852	i need a flight from boston to san francisco via dallas fort worth	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name
2853	flights from ontario to orlando	atis_flight	O O B-fromloc.city_name O B-toloc.city_name
2854	i need a flight from philadelphia to dallas	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name
2855	what is fare code qw	atis_abbreviation	O O O O B-fare_basis_code
2856	list all american airlines flight from milwaukee to phoenix on sunday	atis_flight	O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name
2857	i need to reverse the flight from pittsburgh to denver please	atis_flight	O O O O O O O B-fromloc.city_name O B-toloc.city_name O
2858	please give me the flights from boston to pittsburgh on thursday of next week	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.date_relative O
2859	show me fares for flights from minneapolis to seattle on july first 1993	atis_airfare	O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number B-depart_date.year
2860	what northwest airline flights leave denver before noon	atis_flight	O B-airline_name I-airline_name O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time
2861	give me flights from atlanta to baltimore	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name
2862	how much does flight dl 402 from denver to philadelphia cost	atis_airfare	O O O O B-airline_code B-flight_number O B-fromloc.city_name O B-toloc.city_name O
2863	i want a flight from milwaukee to orlando one way leaving after 5 pm on wednesday	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name
2864	show me the flights from boston to pittsburgh on thursday	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name
2865	show me the last flight from denver to boston	atis_flight	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name
2866	is there a united airlines flight from miami to washington dc arriving around noon	atis_flight	O O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-arrive_time.time_relative B-arrive_time.time
2867	nonstop flights denver to boston	atis_flight	B-flight_stop O B-toloc.city_name O B-toloc.city_name
2868	show me the flights from dallas to baltimore at economy level	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-economy O
2869	how long does it take to get from kansas city to st. paul	atis_distance	O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name
2870	i need a flight from indianapolis to toronto reaching toronto on thursday morning	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-toloc.city_name O B-arrive_date.day_name B-arrive_time.period_of_day
2871	does midwest express serve philadelphia	atis_flight	O B-airline_name O O B-city_name
2872	i want a flight departing from newark to los angeles that leaves in the morning	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-depart_time.period_of_day
2873	us 771 pittsburgh to philadelphia what is the fare	atis_airfare	B-airline_code B-flight_number B-fromloc.city_name O B-toloc.city_name O O O O
2874	pittsburgh to denver	atis_flight	B-fromloc.city_name O B-toloc.city_name
2875	what airlines fly between boston and san francisco	atis_airline	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
2876	show me flights from boston to denver early am on tuesday	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.period_mod B-depart_time.period_of_day O B-depart_date.day_name
2877	i'd like to fly from boston to san francisco could you find me the cheapest fare	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O B-cost_relative O
2878	does american airlines have a flight from pittsburgh to atlanta	atis_flight	O B-airline_name I-airline_name O O O O B-fromloc.city_name O B-toloc.city_name
2879	list all flights from atlanta to baltimore thursday morning	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day
2880	is the american flight 813 from boston to oakland a flight that goes straight through from boston to oakland without stopping at another city	atis_flight	O O B-airline_name O B-flight_number O B-fromloc.city_name O B-toloc.city_name O O O O O O O B-fromloc.city_name O B-toloc.city_name B-flight_stop I-flight_stop O O O
2881	what is the earliest flight that i can take from boston to baltimore	atis_flight	O O O B-flight_mod O O O O O O B-fromloc.city_name O B-toloc.city_name
2882	please explain fare code f	atis_abbreviation	O O O O B-fare_basis_code
2883	i'm sorry i want to book a flight from atlanta to denver colorado	atis_flight	O O O O O O O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name
2884	show me the direct flights from san francisco to boston	atis_flight	O O O B-connect O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name
2885	i want wednesday flights from atlanta to washington dc	atis_flight	O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code
2886	list the total number of flights between all airports by delta	atis_quantity	O O O O O O O O O O B-airline_name
2887	list the flights from pittsburgh to san francisco on thursday	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name
2888	what delta flights are available to fly from philadelphia to boston	atis_flight	O B-airline_name O O O O O O B-fromloc.city_name O B-toloc.city_name
2889	what is fare code q	atis_abbreviation	O O O O B-fare_basis_code
2890	all flights phoenix to sfo	atis_flight	O O B-fromloc.city_name O B-toloc.airport_code
2891	please give me fares from denver to philadelphia	atis_airfare	O O O O O B-fromloc.city_name O B-toloc.city_name
2892	show me all connecting flights on united airlines between boston and san francisco	atis_flight	O O O B-connect O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
2893	get me a first class flight on american to san francisco on tuesday next week	atis_flight	O O O B-class_type I-class_type O O B-airline_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name B-depart_date.date_relative O
2894	show me us air flights from san francisco to pittsburgh on tuesday	atis_flight	O O B-airline_name I-airline_name O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name
2895	i need information flight information for tuesday on a flight leaving baltimore bound for dallas	atis_flight	O O O O O O B-depart_date.day_name O O O O B-fromloc.city_name O O B-toloc.city_name
2896	what flights leave pittsburgh and arrive in los angeles after 5 pm on thursday	atis_flight	O O O B-fromloc.city_name O O O B-toloc.city_name I-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.day_name
2897	what flights are there from minneapolis to newark on continental	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name
2898	i want to fly philadelphia to dallas on july eighth	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number
2899	do you have any flights from denver to baltimore via dallas	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name
2900	is there a round trip flight from atlanta to dallas via denver	atis_flight	O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name O B-stoploc.city_name
2901	list american airlines flights from newark to nashville	atis_flight	O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name
2902	what are the flights from boston to san francisco	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
2903	what flights from atlanta to toronto	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name
2904	where is general mitchell international located	atis_city	O O B-airport_name I-airport_name I-airport_name O
2905	what flights are there tuesday morning from dallas to atlanta	atis_flight	O O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name
2906	show me flights from pittsburgh to los angeles thursday evening	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day
2907	i want wednesday flights from atlanta to washington dc	atis_flight	O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code
2908	flights from washington dc to denver	atis_flight	O O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name
2909	what is the available ground transportation between san francisco and downtown	atis_ground_service	O O O O O O O B-fromloc.city_name I-fromloc.city_name O O
2910	give me a flight from memphis to las vegas and new york city to las vegas on sunday that arrive at the same time	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O O O O O O
2911	show me first class flights one way tampa to st. louis	atis_flight	O O B-class_type I-class_type O B-round_trip I-round_trip B-fromloc.city_name O B-toloc.city_name I-toloc.city_name
2912	show me all the flights from burbank to denver	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name
2913	i need to fly leaving philadelphia to atlanta	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name
2914	what flights go from pittsburgh to newark after 305 in the afternoon	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time O O B-depart_time.period_of_day
2915	i would like information on ground transportation in atlanta from the airport to the city in the morning around 9 am	atis_ground_service	O O O O O O O O B-city_name O O O O O O O O B-period_of_day B-time_relative B-time I-time
2916	find a flight from philadelphia to san francisco please on delta	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-airline_name
2917	list all the flights from atlanta to philadelphia on august the first	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name O B-depart_date.day_number
2918	all round trip flights between new york and miami business class fare	atis_flight	O B-round_trip I-round_trip O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-class_type I-class_type O
2919	what airlines go from atlanta to baltimore	atis_airline	O O O O B-fromloc.city_name O B-toloc.city_name
2920	i want to see the cheapest flight from atlanta to baltimore	atis_flight	O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name
2921	what is the cheapest fare for flights from boston to dallas	atis_airfare	O O O B-cost_relative O O O O B-fromloc.city_name O B-toloc.city_name
2922	repeating leaving denver to san francisco before 10 am what type of aircraft is used	atis_aircraft	O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O O O O O O
2923	i need to make a trip starting in boston going to dallas denver oakland and back to boston	atis_flight	O O O O O O O O B-fromloc.city_name O O B-toloc.city_name B-toloc.city_name B-toloc.city_name O O O B-toloc.city_name
